Moonrise Kingdom	A biopic depicting the early years of legendary Director and aviator Howard Hughes' career from the late 1920s to the mid 1940s.	2023-01-10T16:28:15.857Z	crime	1992	10	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Tom Hardy, Kelly Adams, Luing Andrews	Sergio Leone	153	16	Martin Scorsese	freedom@pisem.local	https://10.react.pages.academy/static/avatar/3.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/matrix.jpg	https://10.react.pages.academy/static/film/background/Shutter_Island.jpg	#E1DAD7
Once Upon a Time in America	Young nobleman Orlando is commanded by Queen Elizabeth I to stay forever young. Miraculously, he does just that. The film follows him as he moves through several centuries of British history, experiencing a variety of lives and relationships along the way, and even changing sex.	2023-01-13T16:28:15.857Z	crime	2001	3.3	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Kayvan Novak, Matt Berry, Natasia Demetriou	Lynne Ramsay	134	9	Martin Scorsese	author@mir.local	https://10.react.pages.academy/static/avatar/4.jpg	asd13411	https://10.react.pages.academy/static/film/poster/Gangs_of_New_York_Poster.jpg	https://10.react.pages.academy/static/film/background/A_Star_is_Born.jpg	#929FA5
Legend	In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.	2023-01-10T16:28:15.857Z	horror	1993	10	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	John Travolta, Uma Thurman, Samuel L. Jackson	Steven Spielberg	153	16	Steven Spielberg	rolan@pochta.local	https://10.react.pages.academy/static/avatar/5.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/A_Star_Is_Born.jpg	https://10.react.pages.academy/static/film/background/bronson.jpg	#795433
Legend	Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.	2023-01-11T16:28:15.857Z	scifi	1995	3.3	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Tommy Lee Jones, Javier Bardem, Josh Brolin	Jeff Nichols	167	3	Guy Ritchie	freedom@pisem.local	https://10.react.pages.academy/static/avatar/3.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Bohemian_Rhapsody.jpg	https://10.react.pages.academy/static/film/background/beach.jpg	#F1E9CE
Gangs of new york	True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet.	2023-01-15T16:28:15.857Z	drama	1995	3.4	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Leonardo DiCaprio, Cameron Diaz, Daniel Day-Lewis	Martin Scorsese	136	8	Jemaine Clement	snow@pisem.local	https://10.react.pages.academy/static/avatar/3.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/War_of_the_Worlds.jpg	https://10.react.pages.academy/static/film/background/Bohemian_Rhapsody.jpg	#AD9F8B
War of the Worlds	In 1954, a U.S. Marshal investigates the disappearance of a murderer, who escaped from a hospital for the criminally insane.	2023-01-15T16:28:15.857Z	documentary	1996	8.8	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	Kayvan Novak, Matt Berry, Natasia Demetriou	Wachowski Brothers	156	16	Martin Scorsese	test@lost.loca	https://10.react.pages.academy/static/avatar/3.jpg	asd13411	https://10.react.pages.academy/static/film/poster/Seven_Years_in_Tibet.jpg	https://10.react.pages.academy/static/film/background/bronson.jpg	#C6CADF
Bronson	A year after their father's funeral, three brothers travel across India by train in an attempt to bond with each other.	2023-01-10T16:28:15.857Z	family	2022	3.4	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Leonardo DiCaprio, Tom Hardy, Will Poulter	Peter Howitt	136	21	Wes Anderson	test@lost.loca	https://10.react.pages.academy/static/avatar/5.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Seven_Years_in_Tibet.jpg	https://10.react.pages.academy/static/film/background/Seven_Years_in_Tibet.jpg	#A39E81
Pulp Fiction	In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.	2023-01-12T16:28:15.857Z	crime	2009	9.8	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Tom Hardy, Emily Browning, Taron Egerton	Bradley Cooper	134	9	Martin Scorsese	kujo-fan@story.local	https://10.react.pages.academy/static/avatar/4.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Macbeth.jpg	https://10.react.pages.academy/static/film/background/A_Star_is_Born.jpg	#C4C0C0
Macbeth	Kevin's mother struggles to love her strange child, despite the increasingly dangerous things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined.	2023-01-13T16:28:15.857Z	documentary	2012	9.9	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Leonardo DiCaprio, Emily Mortimer, Mark Ruffalo	Sally Potter	88	2	Peter Howitt	rolan@pochta.local	https://10.react.pages.academy/static/avatar/6.jpg	asd13411	https://10.react.pages.academy/static/film/poster/Revenant.jpg	https://10.react.pages.academy/static/film/background/Macbeth.jpg	#828585
War of the Worlds	A year after their father's funeral, three brothers travel across India by train in an attempt to bond with each other.	2023-01-11T16:28:15.857Z	family	1991	3.3	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Leonardo DiCaprio, Tom Hardy, Will Poulter	Wes Anderson	136	16	Wes Anderson	freedom@pisem.local	https://10.react.pages.academy/static/avatar/2.jpg	asd13411	https://10.react.pages.academy/static/film/poster/We_need_to_talk_about_Kevin.jpg	https://10.react.pages.academy/static/film/background/A_Star_is_Born.jpg	#F0DBA2
War of the Worlds	A pair of young lovers flee their New England town, which causes a local search party to fan out to find them.	2023-01-11T16:28:15.857Z	crime	2009	0.2	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	Tom Hardy, Emily Browning, Taron Egerton	Bradley Cooper	134	3	Jemaine Clement	snow@pisem.local	https://10.react.pages.academy/static/avatar/5.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Pulp_Fiction.jpg	https://10.react.pages.academy/static/film/background/Moonrise_Kingdom.jpg	#B6A99F
Pulp Fiction	Bohemian Rhapsody is a foot-stomping celebration of Queen, their music and their extraordinary lead singer Freddie Mercury. Freddie defied stereotypes and shattered convention to become one of the most beloved entertainers on the planet. The film traces the meteoric rise of the band through their iconic songs and revolutionary sound. They reach unparalleled success, but in an unexpected turn Freddie, surrounded by darker influences, shuns Queen in pursuit of his solo career. Having suffered greatly without the collaboration of Queen, Freddie manages to reunite with his bandmates just in time for Live Aid. While bravely facing a recent AIDS diagnosis, Freddie leads the band in one of the greatest performances in the history of rock music. Queen cements a legacy that continues to inspire outsiders, dreamers and music lovers to this day.	2023-01-10T16:28:15.857Z	crime	1993	4	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Leonardo DiCaprio, Daniel York, Patcharawan Patarakijjanon	Wes Anderson	112	13	Steven Spielberg	test@lost.loca	https://10.react.pages.academy/static/avatar/2.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Midnight_Special.jpg	https://10.react.pages.academy/static/film/background/matrix.jpg	#A39E81
Bohemian Rhapsody	After a sudden attack on the MI5, Johnny English, Britain's most confident yet unintelligent spy, becomes Britain's only spy.	2023-01-13T16:28:15.857Z	thriller	2004	9.9	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale	Bradley Cooper	167	6	Jemaine Clement	test@pisem.local	https://10.react.pages.academy/static/avatar/2.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Once_Upon_a_Time_in_America.jpg	https://10.react.pages.academy/static/film/background/bronson.jpg	#B9B27E
Fantastic Beasts: The Crimes of Grindelwald	Vicenarian Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss. Excited and intrigued, he sets out to find it.	2023-01-13T16:28:15.857Z	documentary	1997	2.6	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Robert De Niro, James Woods, Elizabeth McGovern	Martin Scorsese	136	16	Wes Anderson	fish@big.local	https://10.react.pages.academy/static/avatar/3.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Once_Upon_a_Time_in_America.jpg	https://10.react.pages.academy/static/film/background/ones_upon_a_time_in_america.jpg	#E1DAD7
Shutter Island	A year after their father's funeral, three brothers travel across India by train in an attempt to bond with each other.	2023-01-13T16:28:15.857Z	documentary	2008	3.3	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Michael Fassbender, Marion Cotillard, Jack Madigan	Steven Spielberg	30	6	Martin Scorsese	test@pisem.local	https://10.react.pages.academy/static/avatar/4.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Johnny_English.jpg	https://10.react.pages.academy/static/film/background/legend.jpg	#F1E9CE
Once Upon a Time in America	A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.	2023-01-12T16:28:15.857Z	documentary	2003	3.5	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Kayvan Novak, Matt Berry, Natasia Demetriou	Sally Potter	138	8	Sally Potter	snow@pisem.local	https://10.react.pages.academy/static/avatar/4.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/Shutter_Island.jpg	https://10.react.pages.academy/static/film/background/Fantastic_Beasts.jpg	#E1DFDE
Legend	Bohemian Rhapsody is a foot-stomping celebration of Queen, their music and their extraordinary lead singer Freddie Mercury. Freddie defied stereotypes and shattered convention to become one of the most beloved entertainers on the planet. The film traces the meteoric rise of the band through their iconic songs and revolutionary sound. They reach unparalleled success, but in an unexpected turn Freddie, surrounded by darker influences, shuns Queen in pursuit of his solo career. Having suffered greatly without the collaboration of Queen, Freddie manages to reunite with his bandmates just in time for Live Aid. While bravely facing a recent AIDS diagnosis, Freddie leads the band in one of the greatest performances in the history of rock music. Queen cements a legacy that continues to inspire outsiders, dreamers and music lovers to this day.	2023-01-15T16:28:15.857Z	drama	2023	8.8	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Leonardo DiCaprio, Daniel York, Patcharawan Patarakijjanon	Lynne Ramsay	136	8	Sally Potter	author@mir.local	https://10.react.pages.academy/static/avatar/3.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Midnight_Special.jpg	https://10.react.pages.academy/static/film/background/ones_upon_a_time_in_america.jpg	#929FA5
Dardjeeling Limited	As Earth is invaded by alien tripod fighting machines, one family fights for survival.	2023-01-16T16:28:15.857Z	crime	1992	4	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Jared Gilman, Kara Hayward, Bruce Willis	Sally Potter	136	3	Jemaine Clement	test@pisem.local	https://10.react.pages.academy/static/avatar/5.jpg	asd13411	https://10.react.pages.academy/static/film/poster/Aviator.jpg	https://10.react.pages.academy/static/film/background/matrix.jpg	#CBAC79
Seven Years in Tibet	A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.	2023-01-14T16:28:15.857Z	scifi	1992	1.5	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale	Jean-Jacques Annaud	91	3	Martin Scorsese	test@pisem.local	https://10.react.pages.academy/static/avatar/2.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/bronson.jpg	https://10.react.pages.academy/static/film/background/Shutter_Island.jpg	#A39E81
A Star Is Born	The lives of two mob hitmen, a boxer, a gangster & his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.	2023-01-14T16:28:15.857Z	scifi	2014	3.6	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Jared Gilman, Kara Hayward, Bruce Willis	Jemaine Clement	88	6	Martin Scorsese	fish@big.local	https://10.react.pages.academy/static/avatar/6.jpg	asd13411	https://10.react.pages.academy/static/film/poster/beach.jpg	https://10.react.pages.academy/static/film/background/Bohemian_Rhapsody.jpg	#B6A99F
Shutter Island	True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet.	2023-01-15T16:28:15.857Z	comedy	1999	3.3	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	Michael Shannon, Joel Edgerton, Kirsten Dunst 	Bryan Singer	134	21	Martin Scorsese	test@lost.loca	https://10.react.pages.academy/static/avatar/2.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/bronson.jpg	https://10.react.pages.academy/static/film/background/Bohemian_Rhapsody.jpg	#A39E81
Fantastic Beasts: The Crimes of Grindelwald	Bohemian Rhapsody is a foot-stomping celebration of Queen, their music and their extraordinary lead singer Freddie Mercury. Freddie defied stereotypes and shattered convention to become one of the most beloved entertainers on the planet. The film traces the meteoric rise of the band through their iconic songs and revolutionary sound. They reach unparalleled success, but in an unexpected turn Freddie, surrounded by darker influences, shuns Queen in pursuit of his solo career. Having suffered greatly without the collaboration of Queen, Freddie manages to reunite with his bandmates just in time for Live Aid. While bravely facing a recent AIDS diagnosis, Freddie leads the band in one of the greatest performances in the history of rock music. Queen cements a legacy that continues to inspire outsiders, dreamers and music lovers to this day.	2023-01-15T16:28:15.857Z	thriller	1994	3.5	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Tom Hardy, Kelly Adams, Luing Andrews	Sergio Leone	30	3	Steven Spielberg	test@lost.loca	https://10.react.pages.academy/static/avatar/5.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Pulp_Fiction.jpg	https://10.react.pages.academy/static/film/background/Johnny_English.jpg	#977461
Beach	In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.	2023-01-10T16:28:15.857Z	comedy	2008	7.2	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Jared Gilman, Kara Hayward, Bruce Willis	Martin Scorsese	94	6	Wes Anderson	test@pisem.local	https://10.react.pages.academy/static/avatar/4.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Shutter_Island.jpg	https://10.react.pages.academy/static/film/background/War_of_the_Worlds.jpg	#EBC996
What We Do in the Shadows	Kevin's mother struggles to love her strange child, despite the increasingly dangerous things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined.	2023-01-12T16:28:15.857Z	scifi	2005	8.8	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Eddie Redmayne, Katherine Waterston, Dan Fogler	Bradley Cooper	112	6	Martin Scorsese	freedom@pisem.local	https://10.react.pages.academy/static/avatar/3.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Legend.jpg	https://10.react.pages.academy/static/film/background/Bohemian_Rhapsody.jpg	#EBC996
Midnight Special	Vicenarian Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss. Excited and intrigued, he sets out to find it.	2023-01-15T16:28:15.858Z	thriller	1992	3.6	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	Lady Gaga, Bradley Cooper, Sam Elliott	Wes Anderson	229	6	Jemaine Clement	freedom@pisem.local	https://10.react.pages.academy/static/avatar/5.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Dardjeeling_Limited.jpg	https://10.react.pages.academy/static/film/background/Aviator.jpg	#F1E9CE
What We Do in the Shadows	A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.	2023-01-12T16:28:15.858Z	documentary	2003	10	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale	Martin Scorsese	112	13	Martin Scorsese	author@mir.local	https://10.react.pages.academy/static/avatar/3.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Gangs_of_New_York_Poster.jpg	https://10.react.pages.academy/static/film/background/ones_upon_a_time_in_america.jpg	#F0DBA2
Bronson	A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.	2023-01-14T16:28:15.858Z	scifi	2000	4.4	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Owen Wilson, Adrien Brody, Jason Schwartzman	Sally Potter	112	16	Guy Ritchie	author@mir.local	https://10.react.pages.academy/static/avatar/5.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Seven_Years_in_Tibet.jpg	https://10.react.pages.academy/static/film/background/Macbeth.jpg	#FDFDFC
What We Do in the Shadows	A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.	2023-01-15T16:28:15.858Z	romance	1993	3.3	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale	Guy Ritchie	153	16	Sally Potter	fish@big.local	https://10.react.pages.academy/static/avatar/5.jpg	asd13411	https://10.react.pages.academy/static/film/poster/Dardjeeling_Limited.jpg	https://10.react.pages.academy/static/film/background/Midnight_Special.jpg	#D8E3E5
Fantastic Beasts: The Crimes of Grindelwald	A young man who was sentenced to seven years in prison for robbing a post office ends up spending three decades in solitary confinement. During this time, his own personality is supplanted by his alter-ego, Charles Bronson.	2023-01-12T16:28:15.858Z	crime	2007	3.6	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Jason Statham, Brad Pitt, Benicio Del Toro	Bryan Singer	88	21	Martin Scorsese	president@dka.local	https://10.react.pages.academy/static/avatar/3.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/Moonrise_Kingdom.jpg	https://10.react.pages.academy/static/film/background/Bohemian_Rhapsody.jpg	#EBC996
Dardjeeling Limited	A pair of young lovers flee their New England town, which causes a local search party to fan out to find them.	2023-01-12T16:28:15.858Z	romance	2001	3.5	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	Eddie Redmayne, Katherine Waterston, Dan Fogler	Sergio Leone	156	3	Peter Howitt	freedom@pisem.local	https://10.react.pages.academy/static/avatar/4.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Aviator.jpg	https://10.react.pages.academy/static/film/background/No_Country_for_Old_Men.jpg	#EBC996
No Country for Old Men	A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.	2023-01-13T16:28:15.858Z	scifi	2022	3.3	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Leonardo DiCaprio, Daniel York, Patcharawan Patarakijjanon	Peter Howitt	153	13	Wes Anderson	president@dka.local	https://10.react.pages.academy/static/avatar/2.jpg	asd13411	https://10.react.pages.academy/static/film/poster/Dardjeeling_Limited.jpg	https://10.react.pages.academy/static/film/background/Orlando.jpg	#92918B
Gangs of new york	Young nobleman Orlando is commanded by Queen Elizabeth I to stay forever young. Miraculously, he does just that. The film follows him as he moves through several centuries of British history, experiencing a variety of lives and relationships along the way, and even changing sex.	2023-01-14T16:28:15.858Z	drama	1999	9.9	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	Tilda Swinton, John C. Reilly, Ezra Miller	Alejandro G. Iñárritu	132	2	Jemaine Clement	rolan@pochta.local	https://10.react.pages.academy/static/avatar/3.jpg	asd13411	https://10.react.pages.academy/static/film/poster/beach.jpg	https://10.react.pages.academy/static/film/background/bronson.jpg	#E1DFDE
Seven Years in Tibet	A young man who was sentenced to seven years in prison for robbing a post office ends up spending three decades in solitary confinement. During this time, his own personality is supplanted by his alter-ego, Charles Bronson.	2023-01-13T16:28:15.858Z	scifi	2009	1.5	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss	Danny Boyle	170	6	Steven Spielberg	fish@big.local	https://10.react.pages.academy/static/avatar/1.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Gangs_of_New_York_Poster.jpg	https://10.react.pages.academy/static/film/background/A_Star_is_Born.jpg	#B6A99F
Seven Years in Tibet	In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.	2023-01-11T16:28:15.858Z	crime	2006	7.2	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Tom Hardy, Emily Browning, Taron Egerton	Guy Ritchie	132	13	Sally Potter	test@pisem.local	https://10.react.pages.academy/static/avatar/5.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Seven_Years_in_Tibet.jpg	https://10.react.pages.academy/static/film/background/matrix.jpg	#A39E81
Midnight Special	A biopic depicting the early years of legendary Director and aviator Howard Hughes' career from the late 1920s to the mid 1940s.	2023-01-15T16:28:15.858Z	documentary	1993	1.5	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Michael Fassbender, Marion Cotillard, Jack Madigan	Guy Ritchie	170	16	Steven Spielberg	freedom@pisem.local	https://10.react.pages.academy/static/avatar/4.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/We_need_to_talk_about_Kevin.jpg	https://10.react.pages.academy/static/film/background/Macbeth.jpg	#D8E3E5
Once Upon a Time in America	In an effort to thwart Grindelwald's plans of raising pure-blood wizards to rule over all non-magical beings, Albus Dumbledore enlists his former student Newt Scamander, who agrees to help, though he's unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.	2023-01-16T16:28:15.858Z	documentary	1995	10	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Leonardo DiCaprio, Tom Hardy, Will Poulter	Bryan Singer	170	6	Martin Scorsese	test@lost.loca	https://10.react.pages.academy/static/avatar/6.jpg	asd13411	https://10.react.pages.academy/static/film/poster/Moonrise_Kingdom.jpg	https://10.react.pages.academy/static/film/background/Fantastic_Beasts.jpg	#C4C0C0
Fantastic Beasts: The Crimes of Grindelwald	A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.	2023-01-13T16:28:15.858Z	documentary	1992	1.5	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Leonardo DiCaprio, Emily Mortimer, Mark Ruffalo	Ethan Coen	113	9	Sally Potter	test@lost.loca	https://10.react.pages.academy/static/avatar/4.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Orlando.jpg	https://10.react.pages.academy/static/film/background/Pulp_Fiction.jpg	#795433
Dardjeeling Limited	The lives of two mob hitmen, a boxer, a gangster & his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.	2023-01-16T16:28:15.858Z	documentary	2015	1.5	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Kayvan Novak, Matt Berry, Natasia Demetriou	Bryan Singer	119	9	Wes Anderson	rolan@pochta.local	https://10.react.pages.academy/static/avatar/4.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Revenant.jpg	https://10.react.pages.academy/static/film/background/What-We-Do-in-the-Shadows.jpg	#D8E3E5
Bohemian Rhapsody	A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.	2023-01-14T16:28:15.858Z	documentary	2006	3.5	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Jared Gilman, Kara Hayward, Bruce Willis	Wachowski Brothers	94	2	Wes Anderson	freedom@pisem.local	https://10.react.pages.academy/static/avatar/1.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/Revenant.jpg	https://10.react.pages.academy/static/film/background/Shutter_Island.jpg	#EBC996
Fantastic Beasts: The Crimes of Grindelwald	True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet.	2023-01-11T16:28:15.858Z	family	2015	4.4	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Tom Cruise, Dakota Fanning, Tim Robbins	Jemaine Clement	134	21	Wes Anderson	test@lost.loca	https://10.react.pages.academy/static/avatar/1.jpg	asd13411	https://10.react.pages.academy/static/film/poster/Revenant.jpg	https://10.react.pages.academy/static/film/background/Moonrise_Kingdom.jpg	#D8D3BD
Pulp Fiction	Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.	2023-01-15T16:28:15.858Z	crime	2017	8.8	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Lady Gaga, Bradley Cooper, Sam Elliott	Sergio Leone	229	21	Wes Anderson	freedom@pisem.local	https://10.react.pages.academy/static/avatar/5.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/What-We-Do-in-the-Shadows.jpg	https://10.react.pages.academy/static/film/background/Bohemian_Rhapsody.jpg	#D8D3BD
Pulp Fiction	A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.	2023-01-13T16:28:15.858Z	crime	2013	3.3	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss	Wes Anderson	156	8	Danny Boyle	kujo-fan@story.local	https://10.react.pages.academy/static/avatar/2.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/matrix.jpg	https://10.react.pages.academy/static/film/background/Moonrise_Kingdom.jpg	#73B39A
Moonrise Kingdom	As Earth is invaded by alien tripod fighting machines, one family fights for survival.	2023-01-13T16:28:15.858Z	thriller	2005	1.5	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	John Travolta, Uma Thurman, Samuel L. Jackson	Justin Kurzel	112	21	Steven Spielberg	president@dka.local	https://10.react.pages.academy/static/avatar/3.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/beach.jpg	https://10.react.pages.academy/static/film/background/Shutter_Island.jpg	#73B39A
Macbeth	A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.	2023-01-13T16:28:15.858Z	thriller	2015	4.4	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	John Travolta, Uma Thurman, Samuel L. Jackson	Jemaine Clement	116	3	Wes Anderson	author@mir.local	https://10.react.pages.academy/static/avatar/5.jpg	asd13411	https://10.react.pages.academy/static/film/poster/Shutter_Island.jpg	https://10.react.pages.academy/static/film/background/Seven_Years_in_Tibet.jpg	#C4C0C0
